org,repo,url,number,author,created_at,merged_at,changed_files,commits,additions,deletions,reviews,time_of_first_review,reviewers,hours_open,hours_to_first_review,minutes_to_first_review
tumblr,colossus,https://github.com/tumblr/colossus/pull/374,374,DanSimon,2016-04-20T00:29:07Z,2016-04-25T15:13:43Z,6,4,139,123,0,,,134.74,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/375,375,nsauro,2016-04-21T22:04:45Z,2016-04-25T18:11:29Z,23,11,448,299,0,,,92.11,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/376,376,DanSimon,2016-04-25T20:53:42Z,2016-04-27T14:18:54Z,34,11,962,347,0,,,41.42,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/381,381,DanSimon,2016-05-03T22:46:42Z,2016-05-04T14:24:43Z,1,1,2,2,0,,,15.63,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/382,382,DanSimon,2016-05-04T21:44:46Z,2016-05-11T15:10:51Z,6,4,86,60,0,,,161.43,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/383,383,DanSimon,2016-05-06T15:46:05Z,2016-05-11T14:46:06Z,10,3,206,254,0,,,119,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/384,384,aliyakamercan,2016-05-09T17:31:28Z,2016-05-12T15:06:45Z,1,1,10,12,0,,,69.59,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/385,385,nsauro,2016-05-09T20:54:16Z,2016-05-11T13:44:45Z,13,4,181,93,0,,,40.84,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/386,386,DanSimon,2016-05-11T18:45:13Z,2016-05-27T15:12:07Z,9,7,397,87,0,,,380.45,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/388,388,nsauro,2016-05-11T20:49:23Z,2016-05-20T19:04:31Z,9,3,259,126,0,,,214.25,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/389,389,aliyakamercan,2016-05-12T19:28:36Z,2016-05-19T14:22:09Z,1,1,2,10,0,,,162.89,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/391,391,nsauro,2016-05-20T19:11:13Z,2016-05-20T19:49:15Z,5,1,102,17,0,,,0.63,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/393,393,aliyakamercan,2016-05-23T20:13:51Z,2016-05-24T19:42:01Z,2,1,2,3,0,,,23.47,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/395,395,nsauro,2016-05-24T20:04:29Z,2016-05-25T16:44:55Z,1,1,10,10,0,,,20.67,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/399,399,aliyakamercan,2016-06-08T17:53:53Z,2016-06-08T19:27:30Z,4,2,67,21,0,,,1.56,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/400,400,DanSimon,2016-06-09T17:32:23Z,2016-06-09T19:32:13Z,8,4,98,24,0,,,2,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/401,401,DanSimon,2016-06-10T19:33:13Z,2016-06-14T15:32:49Z,1,1,8,2,0,,,91.99,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/402,402,aliyakamercan,2016-06-13T16:13:49Z,2016-06-13T16:58:00Z,1,1,1,1,0,,,0.74,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/403,403,DanSimon,2016-06-13T21:30:56Z,2016-06-14T17:55:37Z,23,3,182,109,0,,,20.41,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/404,404,DanSimon,2016-06-16T02:43:00Z,2016-06-16T15:59:09Z,12,2,111,145,0,,,13.27,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/411,411,DanSimon,2016-06-20T18:27:42Z,2016-06-20T18:43:12Z,3,2,28,16,0,,,0.26,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/415,415,DanSimon,2016-06-22T18:46:04Z,2016-06-24T15:13:42Z,16,3,205,177,0,,,44.46,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/419,419,DanSimon,2016-06-29T01:42:04Z,2016-07-06T17:02:02Z,3,1,4,2,0,,,183.33,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/420,420,DanSimon,2016-06-29T17:23:42Z,2016-07-08T15:30:33Z,4,3,132,35,0,,,214.11,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/426,426,DanSimon,2016-07-08T19:51:30Z,2016-07-13T14:56:49Z,35,5,236,2555,0,,,115.09,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/427,427,DanSimon,2016-07-12T17:07:07Z,2016-07-12T21:39:50Z,1,1,10,4,0,,,4.55,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/429,429,DanSimon,2016-07-13T17:31:55Z,2016-07-13T18:04:33Z,18,3,42,42,0,,,0.54,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/430,430,DanSimon,2016-07-13T18:16:20Z,2016-07-21T15:51:48Z,19,16,534,28,0,,,189.59,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/431,431,DanSimon,2016-07-20T18:17:01Z,2016-07-24T06:20:42Z,1,1,6,1,0,,,84.06,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/433,433,DanSimon,2016-07-21T21:17:49Z,2016-07-24T06:21:08Z,3,8,42,30,0,,,57.06,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/434,434,DanSimon,2016-07-22T01:26:33Z,2016-07-24T06:20:59Z,9,1,66,21,0,,,52.91,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/436,436,DanSimon,2016-07-26T02:09:57Z,2016-07-26T19:02:15Z,5,3,188,82,0,,,16.87,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/439,439,DanSimon,2016-07-26T21:03:36Z,2016-07-26T21:39:52Z,7,2,31,8,0,,,0.6,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/440,440,DanSimon,2016-08-03T21:50:14Z,2016-08-04T20:32:52Z,6,4,142,3,0,,,22.71,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/441,441,DanSimon,2016-08-04T20:01:59Z,2016-08-04T20:33:02Z,4,2,92,48,0,,,0.52,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/442,442,DanSimon,2016-08-19T16:45:52Z,2016-08-19T17:17:52Z,3,3,62,35,0,,,0.53,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/445,445,DanSimon,2016-09-06T19:25:31Z,2016-09-21T17:31:52Z,38,21,939,636,0,,,358.11,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/450,450,DanSimon,2016-09-22T03:36:42Z,2016-09-28T19:22:12Z,2,8,710,0,5,2016-09-28T14:08:49Z,"jlbelmonte,DanSimon",159.76,154.54,9272.12
tumblr,colossus,https://github.com/tumblr/colossus/pull/451,451,DanSimon,2016-09-28T19:56:23Z,2016-10-04T02:28:02Z,24,9,425,123,5,2016-09-29T14:39:25Z,"benblack86,DanSimon",126.53,18.72,1123.03
tumblr,colossus,https://github.com/tumblr/colossus/pull/452,452,DanSimon,2016-10-04T15:16:43Z,2016-10-05T18:56:51Z,5,16,974,200,3,2016-10-05T14:49:12Z,"benblack86,DanSimon",27.67,23.54,1412.48
tumblr,colossus,https://github.com/tumblr/colossus/pull/453,453,DanSimon,2016-10-05T19:37:29Z,2016-10-07T14:25:30Z,18,3,1368,1314,0,,,42.8,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/455,455,DanSimon,2016-10-07T17:35:05Z,2016-10-10T15:08:28Z,16,9,319,138,1,2016-10-07T17:54:21Z,"benblack86",69.56,0.32,19.27
tumblr,colossus,https://github.com/tumblr/colossus/pull/456,456,DanSimon,2016-10-10T15:34:31Z,2016-10-24T14:50:57Z,10,8,344,51,0,,,335.27,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/459,459,DanSimon,2016-10-24T15:13:01Z,2016-10-24T19:45:59Z,45,50,2439,835,0,,,4.55,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/460,460,DanSimon,2016-10-24T20:08:31Z,2016-10-25T20:28:17Z,35,29,902,826,2,2016-10-24T22:33:12Z,"benblack86,DanSimon",24.33,2.41,144.68
tumblr,colossus,https://github.com/tumblr/colossus/pull/461,461,DanSimon,2016-10-26T22:15:59Z,2016-10-28T16:22:02Z,18,10,435,271,4,2016-10-27T20:11:56Z,"amotamed,DanSimon",42.1,21.93,1315.95
tumblr,colossus,https://github.com/tumblr/colossus/pull/462,462,DanSimon,2016-11-01T19:18:52Z,2016-11-01T19:28:03Z,2,1,27,3,0,,,0.15,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/463,463,DanSimon,2016-11-04T21:13:59Z,2016-11-08T19:03:42Z,2,1,21,2,0,,,93.83,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/464,464,benblack86,2016-11-08T19:18:35Z,2016-11-15T15:23:04Z,4,1,43,5,0,,,164.07,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/467,467,jtescher,2016-11-19T19:42:31Z,2016-11-30T19:29:36Z,99,1,308,308,0,,,263.78,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/468,468,izeigerman,2016-11-20T00:01:49Z,2016-11-22T18:53:47Z,7,3,87,10,0,,,66.87,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/470,470,DanSimon,2016-12-02T20:03:01Z,2016-12-05T16:03:18Z,2,3,80,41,0,,,68,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/472,472,DanSimon,2016-12-06T23:38:58Z,2016-12-07T15:33:26Z,8,2,28,27,0,,,15.91,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/473,473,tom-martin,2016-12-07T18:43:20Z,2016-12-13T15:43:34Z,1,1,2,0,0,,,141,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/474,474,DanSimon,2016-12-17T05:49:41Z,2016-12-19T15:42:36Z,3,1,12,6,0,,,57.88,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/475,475,DanSimon,2016-12-19T05:13:20Z,2016-12-20T18:53:51Z,3,1,74,8,0,,,37.68,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/476,476,DanSimon,2016-12-19T15:46:50Z,2016-12-20T18:53:24Z,1,1,6,1,0,,,27.11,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/480,480,amotamed,2016-12-21T23:18:44Z,2017-01-03T16:30:53Z,8,1,73,142,2,2016-12-22T16:30:07Z,"DanSimon",305.2,17.19,1031.38
tumblr,colossus,https://github.com/tumblr/colossus/pull/481,481,DanSimon,2016-12-22T15:51:12Z,2017-01-03T16:31:04Z,7,3,139,160,0,,,288.66,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/483,483,modalsoul,2017-01-10T04:48:20Z,2017-01-11T14:49:13Z,1,1,1,1,0,,,34.01,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/487,487,dre-hh,2017-01-11T15:45:24Z,2017-01-11T20:28:07Z,1,1,7,6,0,,,4.71,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/488,488,DanSimon,2017-01-12T22:19:24Z,2017-01-12T23:30:18Z,2,2,14,1,1,2017-01-12T22:30:41Z,"benblack86",1.18,0.19,11.28
tumblr,colossus,https://github.com/tumblr/colossus/pull/489,489,DanSimon,2017-01-17T23:39:57Z,2017-01-20T15:05:09Z,22,14,521,188,0,,,63.42,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/490,490,DanSimon,2017-01-20T15:39:28Z,2017-01-20T17:56:14Z,10,1,84,71,0,,,2.28,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/491,491,DanSimon,2017-01-20T18:04:51Z,2017-01-23T16:16:15Z,78,6,251,336,0,,,70.19,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/493,493,DanSimon,2017-01-24T01:35:10Z,2017-01-27T20:55:15Z,24,5,355,218,0,,,91.33,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/494,494,benblack86,2017-01-25T16:30:18Z,2017-01-26T15:37:38Z,1,1,2,0,0,,,23.12,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/497,497,amotamed,2017-02-13T21:51:18Z,2017-02-15T15:33:35Z,4,2,95,3,3,2017-02-13T22:34:21Z,"benblack86,DanSimon",41.7,0.72,43.05
tumblr,colossus,https://github.com/tumblr/colossus/pull/500,500,amotamed,2017-02-17T21:40:09Z,2017-02-21T20:04:02Z,1,1,39,1,5,2017-02-17T21:58:33Z,"DanSimon,benblack86,amotamed",94.4,0.31,18.4
tumblr,colossus,https://github.com/tumblr/colossus/pull/501,501,shmishleniy,2017-02-19T19:05:36Z,2017-03-13T14:35:35Z,2,1,19,10,0,,,523.5,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/502,502,amotamed,2017-02-23T19:02:07Z,2017-02-27T14:15:19Z,1,2,28,5,2,2017-02-23T19:15:14Z,"DanSimon",91.22,0.22,13.12
tumblr,colossus,https://github.com/tumblr/colossus/pull/503,503,amotamed,2017-02-24T20:17:26Z,2017-02-27T14:14:29Z,2,1,10,1,0,,,65.95,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/504,504,DanSimon,2017-02-27T14:51:32Z,2017-03-06T15:35:45Z,9,5,264,44,1,2017-03-03T18:51:05Z,"benblack86",168.74,99.99,5999.55
tumblr,colossus,https://github.com/tumblr/colossus/pull/505,505,dxuhuang,2017-03-01T22:26:33Z,2017-03-13T14:50:44Z,1,2,2,1,0,,,280.4,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/508,508,amotamed,2017-05-22T19:48:18Z,2017-05-23T18:26:03Z,1,1,65,0,0,,,22.63,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/509,509,DanSimon,2017-05-23T19:35:45Z,2017-07-12T21:13:30Z,2,3,117,17,0,,,1201.63,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/516,516,benblack86,2017-07-11T22:05:17Z,2017-07-12T16:47:04Z,3,1,81,10,0,,,18.7,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/517,517,DanSimon,2017-07-12T04:11:42Z,2017-07-12T17:14:10Z,9,1,66,35,0,,,13.04,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/519,519,DanSimon,2017-07-13T03:59:05Z,2017-07-13T15:09:26Z,2,1,21,2,1,2017-07-13T13:52:58Z,"benblack86",11.17,9.9,593.88
tumblr,colossus,https://github.com/tumblr/colossus/pull/520,520,benblack86,2017-07-13T15:28:07Z,2017-07-14T14:02:19Z,9,1,75,27,0,,,22.57,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/522,522,benblack86,2017-07-27T15:29:46Z,2017-07-27T18:26:58Z,144,237,6216,4051,0,,,2.95,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/524,524,dxuhuang,2017-07-28T19:42:18Z,2017-08-09T20:45:32Z,1,2,15,7,1,2017-07-28T20:56:44Z,"benblack86",289.05,1.24,74.43
tumblr,colossus,https://github.com/tumblr/colossus/pull/527,527,benblack86,2017-08-01T19:33:13Z,2017-08-08T20:42:45Z,38,4,1698,5,1,2017-08-01T21:00:55Z,"benblack86",169.16,1.46,87.7
tumblr,colossus,https://github.com/tumblr/colossus/pull/532,532,benblack86,2017-08-08T14:15:26Z,2017-08-08T21:53:38Z,5,3,28,37,2,2017-08-08T14:52:30Z,"benblack86,aliyakamercan",7.64,0.62,37.07
tumblr,colossus,https://github.com/tumblr/colossus/pull/533,533,aliyakamercan,2017-08-08T18:02:48Z,2017-08-09T20:44:31Z,3,1,17,17,2,2017-08-08T20:20:21Z,"benblack86,DanSimon",26.7,2.29,137.55
tumblr,colossus,https://github.com/tumblr/colossus/pull/534,534,dxuhuang,2017-08-09T17:16:44Z,2017-08-11T16:20:58Z,12,1,113,57,15,2017-08-09T20:47:21Z,"dxuhuang,benblack86,DanSimon",47.07,3.51,210.62
tumblr,colossus,https://github.com/tumblr/colossus/pull/535,535,benblack86,2017-08-09T17:24:05Z,2017-08-09T21:06:03Z,7,3,74,13,3,2017-08-09T17:38:51Z,"DanSimon,benblack86,dxuhuang",3.7,0.25,14.77
tumblr,colossus,https://github.com/tumblr/colossus/pull/536,536,benblack86,2017-08-09T21:41:55Z,2017-08-10T16:11:22Z,12,1,49,49,1,2017-08-10T14:34:37Z,"dxuhuang",18.49,16.88,1012.7
tumblr,colossus,https://github.com/tumblr/colossus/pull/538,538,benblack86,2017-08-10T17:35:22Z,2017-08-14T21:07:48Z,6,1,59,10,1,2017-08-14T17:44:32Z,"aliyakamercan",99.54,96.15,5769.17
tumblr,colossus,https://github.com/tumblr/colossus/pull/539,539,dxuhuang,2017-08-10T22:53:29Z,2017-08-11T20:25:50Z,4,5,41,36,1,2017-08-11T14:12:24Z,"benblack86",21.54,15.32,918.92
tumblr,colossus,https://github.com/tumblr/colossus/pull/549,549,dxuhuang,2017-08-15T22:18:24Z,2017-08-16T21:35:40Z,11,6,40,29,6,2017-08-16T04:26:43Z,"dxuhuang,DanSimon,benblack86,aliyakamercan",23.29,6.14,368.32
tumblr,colossus,https://github.com/tumblr/colossus/pull/556,556,aliyakamercan,2017-08-16T14:55:42Z,2017-08-16T16:32:52Z,4,1,139,183,2,2017-08-16T16:22:34Z,"benblack86,dxuhuang",1.62,1.45,86.87
tumblr,colossus,https://github.com/tumblr/colossus/pull/557,557,aliyakamercan,2017-08-16T16:50:45Z,2017-08-17T20:28:00Z,8,1,32,26,1,2017-08-17T15:56:04Z,"benblack86",27.62,23.09,1385.32
tumblr,colossus,https://github.com/tumblr/colossus/pull/559,559,benblack86,2017-08-17T16:31:16Z,2017-08-23T15:15:39Z,5,2,120,13,3,2017-08-22T20:36:30Z,"aliyakamercan,DanSimon,benblack86",142.74,124.09,7445.23
tumblr,colossus,https://github.com/tumblr/colossus/pull/560,560,benblack86,2017-08-17T22:52:41Z,2017-08-18T17:07:04Z,5,1,25,32,2,2017-08-18T02:53:06Z,"DanSimon,aliyakamercan",18.24,4.01,240.42
tumblr,colossus,https://github.com/tumblr/colossus/pull/561,561,benblack86,2017-08-18T15:23:02Z,2017-08-18T17:08:01Z,3,1,13,12,2,2017-08-18T15:40:20Z,"DanSimon,aliyakamercan",1.75,0.29,17.3
tumblr,colossus,https://github.com/tumblr/colossus/pull/562,562,aliyakamercan,2017-08-18T15:42:06Z,2017-08-21T17:09:59Z,4,3,39,32,2,2017-08-18T15:52:04Z,"DanSimon,benblack86",73.46,0.17,9.97
tumblr,colossus,https://github.com/tumblr/colossus/pull/563,563,benblack86,2017-08-18T17:17:12Z,2017-08-18T17:21:16Z,1,1,2,1,0,,,0.07,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/564,564,aliyakamercan,2017-08-21T18:15:02Z,2017-08-22T20:19:20Z,212,2,7118,6560,2,2017-08-21T19:33:51Z,"benblack86,dxuhuang",26.07,1.31,78.82
tumblr,colossus,https://github.com/tumblr/colossus/pull/566,566,aliyakamercan,2017-08-22T20:27:54Z,2017-08-25T14:21:42Z,165,2,446,578,2,2017-08-22T20:31:04Z,"benblack86,daniellacosse",65.9,0.05,3.17
tumblr,colossus,https://github.com/tumblr/colossus/pull/567,567,benblack86,2017-08-22T21:30:33Z,2017-08-28T17:15:18Z,2,2,49,1,1,2017-08-23T15:14:09Z,"aliyakamercan",139.75,17.73,1063.6
tumblr,colossus,https://github.com/tumblr/colossus/pull/568,568,aliyakamercan,2017-08-23T19:00:49Z,2017-08-29T14:02:31Z,5,3,45,11,3,2017-08-25T18:44:10Z,"benblack86",139.03,47.72,2863.35
tumblr,colossus,https://github.com/tumblr/colossus/pull/569,569,dxuhuang,2017-08-24T20:45:42Z,2017-08-29T18:16:04Z,14,2,50,75,9,2017-08-24T20:46:32Z,"dxuhuang,benblack86,DanSimon",117.51,0.01,0.83
tumblr,colossus,https://github.com/tumblr/colossus/pull/570,570,benblack86,2017-08-24T22:48:17Z,2017-08-28T17:14:46Z,2,1,64,32,2,2017-08-25T14:28:37Z,"aliyakamercan,dxuhuang",90.44,15.67,940.33
tumblr,colossus,https://github.com/tumblr/colossus/pull/571,571,aliyakamercan,2017-08-28T15:42:14Z,2017-08-28T17:08:45Z,16,1,175,102,12,2017-08-28T16:00:35Z,"benblack86,DanSimon,nsauro,aliyakamercan",1.44,0.31,18.35
tumblr,colossus,https://github.com/tumblr/colossus/pull/573,573,daniellacosse,2017-08-28T18:06:57Z,2017-09-06T18:12:42Z,9,3,65,66,1,2017-09-01T15:27:43Z,"benblack86",216.1,93.35,5600.77
tumblr,colossus,https://github.com/tumblr/colossus/pull/574,574,benblack86,2017-08-28T20:42:32Z,2017-08-29T02:15:35Z,3,1,6,13,2,2017-08-28T22:22:00Z,"DanSimon,dxuhuang",5.55,1.66,99.47
tumblr,colossus,https://github.com/tumblr/colossus/pull/575,575,dxuhuang,2017-08-29T15:52:04Z,2017-08-29T18:10:57Z,4,1,15,3,2,2017-08-29T16:04:18Z,"benblack86,DanSimon",2.31,0.2,12.23
tumblr,colossus,https://github.com/tumblr/colossus/pull/577,577,dxuhuang,2017-08-30T16:09:52Z,2017-08-30T19:36:55Z,4,2,82,27,2,2017-08-30T19:21:25Z,"DanSimon,benblack86",3.45,3.19,191.55
tumblr,colossus,https://github.com/tumblr/colossus/pull/578,578,dxuhuang,2017-08-30T20:23:10Z,2017-08-31T15:18:08Z,18,1,50,50,2,2017-08-30T20:29:11Z,"benblack86,DanSimon",18.92,0.1,6.02
tumblr,colossus,https://github.com/tumblr/colossus/pull/579,579,dxuhuang,2017-08-31T16:55:40Z,2017-09-01T18:26:08Z,19,1,60,60,1,2017-08-31T16:56:45Z,"benblack86",25.51,0.02,1.08
tumblr,colossus,https://github.com/tumblr/colossus/pull/581,581,benblack86,2017-09-01T17:18:54Z,2017-09-07T15:21:47Z,2,1,13,7,1,2017-09-02T02:26:13Z,"DanSimon",142.05,9.12,547.32
tumblr,colossus,https://github.com/tumblr/colossus/pull/583,583,nsauro,2017-09-01T18:12:51Z,2017-09-06T14:13:20Z,3,2,30,0,3,2017-09-01T18:30:51Z,"benblack86,DanSimon",116.01,0.3,18
tumblr,colossus,https://github.com/tumblr/colossus/pull/586,586,nsauro,2017-09-05T03:36:21Z,2017-09-07T14:29:00Z,1,1,1,0,1,2017-09-06T14:12:34Z,"benblack86",58.88,34.6,2076.22
tumblr,colossus,https://github.com/tumblr/colossus/pull/588,588,benblack86,2017-09-06T22:10:07Z,2017-09-07T14:28:29Z,8,1,118,126,3,2017-09-07T00:35:42Z,"nsauro,dxuhuang",16.31,2.43,145.58
tumblr,colossus,https://github.com/tumblr/colossus/pull/589,589,dxuhuang,2017-09-13T19:12:45Z,2017-09-21T17:27:03Z,5,7,105,13,4,2017-09-13T22:23:39Z,"dxuhuang,DanSimon,benblack86",190.24,3.18,190.9
tumblr,colossus,https://github.com/tumblr/colossus/pull/591,591,DanSimon,2017-09-15T04:54:22Z,2017-09-19T14:15:33Z,5,3,259,1,2,2017-09-15T13:05:32Z,"benblack86",105.35,8.19,491.17
tumblr,colossus,https://github.com/tumblr/colossus/pull/592,592,benblack86,2017-09-15T13:35:35Z,2017-09-19T14:14:46Z,1,2,17,5,2,2017-09-18T16:48:50Z,"dxuhuang,DanSimon",96.65,75.22,4513.25
tumblr,colossus,https://github.com/tumblr/colossus/pull/595,595,dxuhuang,2017-09-20T21:00:31Z,2017-09-20T21:17:06Z,1,2,2,1,3,2017-09-20T21:06:11Z,"beitao,firstway,benblack86",0.28,0.09,5.67
tumblr,colossus,https://github.com/tumblr/colossus/pull/596,596,benblack86,2017-09-21T17:31:01Z,2017-09-21T17:40:56Z,245,41,9120,8001,0,,,0.17,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/597,597,dxuhuang,2017-09-21T19:52:39Z,2017-09-26T15:21:16Z,2,2,4,1,3,2017-09-22T16:36:58Z,"benblack86,dxuhuang",115.48,20.74,1244.32
tumblr,colossus,https://github.com/tumblr/colossus/pull/598,598,aliyakamercan,2017-09-21T20:28:58Z,2017-09-21T20:54:20Z,1,1,5,5,1,2017-09-21T20:33:35Z,"benblack86",0.42,0.08,4.62
tumblr,colossus,https://github.com/tumblr/colossus/pull/601,601,aliyakamercan,2017-09-25T17:32:46Z,2017-09-25T19:56:17Z,1,1,1,1,3,2017-09-25T19:25:41Z,"benblack86,aliyakamercan",2.39,1.88,112.92
tumblr,colossus,https://github.com/tumblr/colossus/pull/605,605,benblack86,2017-10-02T17:32:38Z,2017-10-02T19:21:40Z,1,1,1,1,6,2017-10-02T17:33:31Z,"aliyakamercan,dxuhuang,andrewjkerr,jlbelmonte,newfurniturey,DanSimon",1.82,0.01,0.88
tumblr,colossus,https://github.com/tumblr/colossus/pull/606,606,dxuhuang,2017-10-02T21:08:02Z,2017-10-02T21:24:39Z,2,2,9,6,4,2017-10-02T21:15:09Z,"DanSimon,benblack86,dxuhuang",0.28,0.12,7.12
tumblr,colossus,https://github.com/tumblr/colossus/pull/608,608,benblack86,2017-10-12T18:11:25Z,2017-10-18T16:11:04Z,1,1,31,0,0,,,141.99,0,0
tumblr,colossus,https://github.com/tumblr/colossus/pull/612,612,benblack86,2017-10-18T16:10:12Z,2017-10-26T15:29:21Z,11,1,105,87,2,2017-10-18T16:30:44Z,"jlbelmonte,aliyakamercan",191.32,0.34,20.53
tumblr,colossus,https://github.com/tumblr/colossus/pull/613,613,aliyakamercan,2017-10-26T17:36:35Z,2017-10-26T18:39:05Z,5,3,87,5,3,2017-10-26T17:44:49Z,"benblack86,jlbelmonte",1.04,0.14,8.23
tumblr,colossus,https://github.com/tumblr/colossus/pull/614,614,benblack86,2017-10-26T21:30:54Z,2017-10-30T16:28:12Z,3,1,19,8,1,2017-10-27T15:01:34Z,"aliyakamercan",90.96,17.51,1050.67
tumblr,colossus,https://github.com/tumblr/colossus/pull/621,621,dxuhuang,2017-11-03T06:19:27Z,2017-11-07T22:40:46Z,6,2,1,137,2,2017-11-03T13:45:34Z,"benblack86,aliyakamercan",112.36,7.44,446.12
tumblr,colossus,https://github.com/tumblr/colossus/pull/622,622,aliyakamercan,2017-11-03T17:56:23Z,2017-11-06T18:45:07Z,8,3,35,5,2,2017-11-03T18:02:47Z,"benblack86,jlbelmonte",72.81,0.11,6.4
tumblr,colossus,https://github.com/tumblr/colossus/pull/623,623,benblack86,2017-11-03T18:19:45Z,2017-11-06T16:35:10Z,3,1,144,0,1,2017-11-03T20:37:25Z,"jlbelmonte",70.26,2.29,137.67
tumblr,colossus,https://github.com/tumblr/colossus/pull/626,626,aliyakamercan,2017-11-07T16:26:13Z,2017-11-08T19:23:08Z,2,3,19,3,2,2017-11-07T20:43:10Z,"benblack86",26.95,4.28,256.95
tumblr,colossus,https://github.com/tumblr/colossus/pull/629,629,benblack86,2017-11-08T22:43:10Z,2017-11-13T17:52:18Z,4,2,130,112,5,2017-11-08T22:44:57Z,"benblack86,amotamed,aliyakamercan,jlbelmonte",115.15,0.03,1.78
tumblr,colossus,https://github.com/tumblr/colossus/pull/631,631,benblack86,2017-11-09T16:35:29Z,2017-11-14T14:20:55Z,2,1,2,3,1,2017-11-10T16:10:43Z,"amotamed",117.76,23.59,1415.23
tumblr,colossus,https://github.com/tumblr/colossus/pull/634,634,benblack86,2017-11-13T17:33:53Z,2017-12-08T16:22:59Z,25,5,529,209,2,2017-11-13T17:34:20Z,"benblack86,jlbelmonte",598.82,0.01,0.45
tumblr,colossus,https://github.com/tumblr/colossus/pull/635,635,dkarivalis,2017-11-13T22:02:48Z,2017-11-15T22:36:26Z,5,1,21,7,9,2017-11-13T22:13:51Z,"benblack86,DanSimon,dkarivalis,amotamed,aliyakamercan",48.56,0.18,11.05
