org,repo,url,number,author,created_at,merged_at,changed_files,commits,additions,deletions,reviews,time_of_first_review,reviewers,hours_open,hours_to_first_review,minutes_to_first_review
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/447,447,aarongranick-okta,2020-08-12T02:00:47Z,2020-08-12T03:58:25Z,4,1,1531,1069,1,2020-08-12T03:57:52Z,"vijetmahabaleshwar-okta",1.96,1.95,117.08
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/448,448,aarongranick-okta,2020-08-12T04:50:55Z,2020-08-29T05:31:51Z,3,4,17,7,1,2020-08-29T05:31:43Z,"vijetmahabaleshwar-okta",408.68,408.68,24520.8
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/450,450,aarongranick-okta,2020-08-14T01:18:31Z,2020-08-14T01:40:20Z,5,1,18,2,3,2020-08-14T01:21:11Z,"swiftone,aarongranick-okta",0.36,0.04,2.67
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/451,451,aarongranick-okta,2020-08-14T01:57:15Z,2020-08-14T16:37:03Z,1,1,5,2,1,2020-08-14T16:30:49Z,"shuowu",14.66,14.56,873.57
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/452,452,aarongranick-okta,2020-08-14T22:33:02Z,2020-08-14T22:53:52Z,6,1,58,19,3,2020-08-14T22:44:01Z,"swiftone,aarongranick-okta",0.35,0.18,10.98
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/453,453,shuowu,2020-08-19T15:54:20Z,2020-09-18T18:49:35Z,27,33,1747,300,110,2020-08-20T18:16:15Z,"aarongranick-okta,shuowu,swiftone",722.92,26.37,1581.92
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/457,457,aarongranick-okta,2020-08-29T00:08:20Z,2020-08-31T19:17:21Z,3,3,90,11,1,2020-08-29T01:50:57Z,"shuowu",67.15,1.71,102.62
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/464,464,shuowu,2020-09-03T21:09:18Z,2020-09-04T14:38:06Z,1,2,74,31,1,2020-09-03T21:17:29Z,"swiftone",17.48,0.14,8.18
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/465,465,vijetmahabaleshwar-okta,2020-09-07T06:13:23Z,2020-09-10T04:24:42Z,4,2,11,3,2,2020-09-09T23:33:18Z,"aarongranick-okta,swiftone",70.19,65.33,3919.92
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/468,468,aarongranick-okta,2020-09-10T16:34:01Z,2020-09-28T17:03:32Z,7,3,295,4,1,2020-09-24T23:56:21Z,"swiftone",432.49,343.37,20602.33
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/469,469,shuowu,2020-09-11T00:56:40Z,2020-09-17T22:43:26Z,3,4,123,2,13,2020-09-11T21:26:23Z,"aarongranick-okta,swiftone,shuowu",165.78,20.5,1229.72
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/470,470,aarongranick-okta,2020-09-11T17:03:36Z,2020-09-28T19:37:43Z,99,7,5463,70,26,2020-09-11T17:09:48Z,"swiftone,shuowu,aarongranick-okta",410.57,0.1,6.2
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/473,473,shuowu,2020-09-15T17:14:13Z,2020-09-17T18:29:43Z,5,2,83,42,6,2020-09-15T17:22:27Z,"swiftone",49.26,0.14,8.23
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/476,476,aarongranick-okta,2020-09-17T22:45:11Z,2020-09-18T23:19:40Z,28,12,2022,1164,2,2020-09-17T22:56:33Z,"shuowu,swiftone",24.57,0.19,11.37
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/478,478,shuowu,2020-09-18T19:04:26Z,2020-10-08T18:58:29Z,13,25,575,126,32,2020-09-23T20:43:29Z,"swiftone,shuowu,aarongranick-okta,shuowu-okta",479.9,121.65,7299.05
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/479,479,shuowu,2020-09-21T15:12:50Z,2020-09-21T18:41:48Z,5,2,79,40,2,2020-09-21T17:51:22Z,"swiftone,aarongranick-okta",3.48,2.64,158.53
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/480,480,shuowu,2020-09-21T19:03:27Z,2020-09-21T19:39:58Z,2,2,2,2,0,,,0.61,0,0
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/481,481,shuowu,2020-09-21T19:10:20Z,2020-09-21T21:20:25Z,2,1,3,3,1,2020-09-21T21:20:09Z,"aarongranick-okta",2.17,2.16,129.82
okta,okta-auth-js,https://github.com/okta/okta-auth-js/pull/482,482,shuowu,2020-09-22T14:30:26Z,2020-10-06T20:21:37Z,14,16,363,341,26,2020-09-23T20:50:07Z,"swiftone,shuowu,aarongranick-okta",341.85,30.33,1819.68
