org,repo,url,number,author,created_at,merged_at,base_branch,head_branch,changed_files,commits,additions,deletions,reviews,time_of_1st_review,reviewers,hrs_open,hrs_to_1st_review,mins_to_1st_review
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/545",545,"arvindkrishnakumar-okta","2021-02-18T18:51:49Z","2021-02-19T18:21:01Z","master","fix_issue_542",3,11,51,6,4,"2021-02-18T19:16:59Z","bdemers,sergiishamrai-okta,VitaliiTytarenko-okta",23.49,0.42,25.17
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/547",547,"arvindkrishnakumar-okta","2021-02-25T21:02:18Z","2021-02-25T21:37:47Z","master","fix_gradle_wrapper_cve",1,1,4,3,4,"2021-02-25T21:20:52Z","bdemers,vijetmahabaleshwar-okta,JayNewstrom,jaynewstrom-okta",0.59,0.31,18.57
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/548",548,"arvindkrishnakumar-okta","2021-02-25T23:14:22Z","2021-02-26T00:19:53Z","master","release-pr-3.0.3",10,2,18,18,1,"2021-02-25T23:15:17Z","jaynewstrom-okta",1.09,0.02,0.92
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/549",549,"sergiishamrai-okta","2021-03-01T10:54:18Z","2021-03-22T19:34:11Z","master","okta-373463-readme-kid",1,6,1,0,2,"2021-03-08T15:15:55Z","bdemers,arvindkrishnakumar-okta",512.66,172.36,10341.62
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/551",551,"arvindkrishnakumar-okta","2021-03-01T17:35:23Z","2021-03-01T19:18:06Z","master","set_prev_sdk_version_to_3.0.3",1,1,1,1,2,"2021-03-01T17:37:13Z","sergiishamrai-okta,VitaliiTytarenko-okta",1.71,0.03,1.83
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/554",554,"arvindkrishnakumar-okta","2021-03-11T06:35:43Z","2021-03-11T20:21:06Z","gh-pages","fix_index_html_gh_pages",1,1,27,2,1,"2021-03-11T18:49:34Z","bdemers",13.76,12.23,733.85
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/558",558,"sergiishamrai-okta","2021-03-15T13:37:03Z","2021-03-22T16:14:42Z","master","okta-349906-open-api",29,40,1003,205,24,"2021-03-15T15:54:43Z","arvindkrishnakumar-okta,sergiishamrai-okta",170.63,2.29,137.67
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/559",559,"arvindkrishnakumar-okta","2021-03-15T22:59:03Z","2021-03-16T00:05:39Z","master","release-pr-3.1.0",10,2,18,18,2,"2021-03-15T23:02:53Z","JayNewstrom,vijetmahabaleshwar-okta",1.11,0.06,3.83
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/561",561,"sergiishamrai-okta","2021-03-19T17:14:57Z","2021-03-25T09:36:43Z","master","okta-375802-x-okta-multi-operation-bug",3,45,171,3,4,"2021-03-24T09:18:27Z","VitaliiTytarenko-okta,arvindkrishnakumar-okta",136.36,112.06,6723.5
"okta","okta-sdk-java","https://github.com/okta/okta-sdk-java/pull/565",565,"arvindkrishnakumar-okta","2021-03-25T18:56:56Z","2021-03-25T21:57:56Z","master","okta-337497-disable-flaky-it",1,1,1,1,1,"2021-03-25T18:58:07Z","vijetmahabaleshwar-okta",3.02,0.02,1.18
